group,variable,value
2141192,Oswestry,0
2141192,Oxford,0
2141192,Palermo,0
2141192,Paris,0
2141192,Parma,0
2141192,Pavia,0
2141192,Pisa,0
2141192,Poppi,0
2141192,Prato,0
2141192,Princeton,0
2141192,Providence,0
2141192,Queensferry,0
2141192,Ravenna,0
2141192,Rhodes,0
2141192,Riga,0
2141192,Rio de Janeiro,0
2141192,Rome,0
2141192,San Casciano in Val di Pesa,0
2141192,San Gimignano,0
2141192,San Marino,0
2141192,Santiago de Compostela,0
2141192,Sassari,0
2141192,Savona,0
2141192,Schweinfurt,0
2141192,Siena,0
2141192,Skirling,0
2141192,Sonning,0
2141192,South Hadley,0
2141192,St Petersburg,0
2141192,Stanford,0
2141192,Stowe,0
2141192,Stuttgart,0
2141192,Sudbury,0
2141192,Thenford,0
2141192,Tokyo,0
2141192,Tours,0
2141192,Treia,0
2141192,Treviso,0
2141192,Trieste,0
2141192,Trivignano,0
2141192,Turin,0
2141192,University of Notre Dame,0
2141192,Uppsala,0
2141192,Urbana,0
2141192,Vatican City,0
2141192,Venice,0
2141192,Verona,0
2141192,Vienna,0
2141192,Washington,0
2141192,Wellesley,0
2141192,Williamstown,0
2141192,Woodstock,0
2141192,Worcester,0
2141192,Wroclaw,0
2141192,Zurich,0
2141203,Althorp,0
2141203,Amsterdam,0
2141203,Arezzo,0
2141203,Athens,0
2141203,Augsburg,0
2141203,Baltimore,0
2141203,Barcelona,0
2141203,Barga,0
2141203,Berlin,0
2141203,Besançon,0
2141203,Bibbiena,0
2141203,Blenheim Palace,0
2141203,Bloomington,0
2141203,Bologna,0
2141203,Boston,0
2141203,Brunswick,0
2141203,Brussels,0
2141203,Camaldoli,0
2141203,Cambridge,0
2141203,Cambrils,0
2141203,Capaccio,0
2141203,Carpentras,0
2141203,Castiglione,0
2141203,Charlottesville,0
2141203,Chatsworth House,0
2141203,Chicago,0
2141203,Chiusa di Pesio,0
2141203,Cincinnati,0
2141203,Claremont,0
2141203,Cologne,0
2141203,Cologny,0
2141203,Copenhagen,0
2141203,Crowan,0
2141203,Dresden,0
2141203,Dunecht,0
2141203,East of England,0
2141203,Edensor,0
2141203,Edinburgh,0
2141203,England,0
2141203,Europe,0
2141203,Euston,0
2141203,Figline Valdarno,0
2141203,Florence,1
2141203,Fosbury,0
2141203,Frankfurt am Main,0
2141203,Fratta Polesine,0
2141203,Gemeente Amsterdam,0
2141203,Gemeente Den Haag,0
2141203,Geneva,0
2141203,Genoa,0
2141203,Glasgow,0
2141203,Hamburg,0
2141203,Hanover,0
2141203,Iecava,0
2141203,Italy,0
2141203,Ithaca,0
2141203,Jenkintown,0
2141203,Kew,0
2141203,Koper,0
2141203,Latrobe,0
2141203,Leipzig,0
2141203,Livorno,0
2141203,Liège,0
2141203,London,0
2141203,Los Angeles,0
2141203,Lucca,0
2141203,Ludwigsburg,0
2141203,Lviv,0
2141203,Maldon,0
2141203,Manchester,0
2141203,Marseille,0
2141203,Merthyr Mawr,0
2141203,Middletown,0
2141203,Milan,0
2141203,Minsk,0
2141203,Modena,0
2141203,Moscow,0
2141203,Munich,0
2141203,Mönchengladbach,0
2141203,Nancy,0
2141203,Naples,0
2141203,Narford,0
2141203,New Haven,0
2141203,New Rochelle,0
2141203,New York,0
2141203,Newport,0
2141203,NoInfo,0
2141203,Novara,0
2141203,Oakland,0
2141203,Oswestry,0
2141203,Oxford,0
2141203,Palermo,0
2141203,Paris,0
2141203,Parma,0
2141203,Pavia,0
2141203,Pisa,0
2141203,Poppi,0
2141203,Prato,0
2141203,Princeton,0
2141203,Providence,2
2141203,Queensferry,0
2141203,Ravenna,0
2141203,Rhodes,0
2141203,Riga,0
2141203,Rio de Janeiro,0
2141203,Rome,0
2141203,San Casciano in Val di Pesa,0
2141203,San Gimignano,0
2141203,San Marino,0
2141203,Santiago de Compostela,0
2141203,Sassari,0
2141203,Savona,0
2141203,Schweinfurt,0
2141203,Siena,0
2141203,Skirling,0
2141203,Sonning,0
2141203,South Hadley,0
2141203,St Petersburg,0
2141203,Stanford,0
2141203,Stowe,0
2141203,Stuttgart,0
2141203,Sudbury,0
2141203,Thenford,0
2141203,Tokyo,0
2141203,Tours,0
2141203,Treia,0
2141203,Treviso,0
2141203,Trieste,0
2141203,Trivignano,0
2141203,Turin,0
2141203,University of Notre Dame,0
2141203,Uppsala,0
2141203,Urbana,0
2141203,Vatican City,0
2141203,Venice,0
2141203,Verona,0
2141203,Vienna,0
2141203,Washington,0
2141203,Wellesley,0
2141203,Williamstown,0
2141203,Woodstock,0
2141203,Worcester,0
2141203,Wroclaw,0
2141203,Zurich,0
2141204,Althorp,0
2141204,Amsterdam,0
2141204,Arezzo,0
2141204,Athens,0
2141204,Augsburg,0
2141204,Baltimore,0
2141204,Barcelona,0
2141204,Barga,0
2141204,Berlin,0
2141204,Besançon,0
2141204,Bibbiena,0
2141204,Blenheim Palace,0
2141204,Bloomington,0
2141204,Bologna,1
2141204,Boston,0
2141204,Brunswick,0
2141204,Brussels,0
2141204,Camaldoli,0
2141204,Cambridge,2
2141204,Cambrils,0
2141204,Capaccio,0
2141204,Carpentras,0
2141204,Castiglione,0
2141204,Charlottesville,0
2141204,Chatsworth House,0
2141204,Chicago,0
2141204,Chiusa di Pesio,0
2141204,Cincinnati,0
2141204,Claremont,0
2141204,Cologne,0
2141204,Cologny,0
2141204,Copenhagen,0
2141204,Crowan,0
2141204,Dresden,0
2141204,Dunecht,0
2141204,East of England,0
2141204,Edensor,0
2141204,Edinburgh,0
2141204,England,0
2141204,Europe,1
2141204,Euston,0
2141204,Figline Valdarno,0
2141204,Florence,3
2141204,Fosbury,0
2141204,Frankfurt am Main,0
2141204,Fratta Polesine,0
2141204,Gemeente Amsterdam,0
2141204,Gemeente Den Haag,0
2141204,Geneva,0
2141204,Genoa,0
2141204,Glasgow,0
2141204,Hamburg,0
2141204,Hanover,0
2141204,Iecava,0
2141204,Italy,0
2141204,Ithaca,0
2141204,Jenkintown,0
2141204,Kew,0
2141204,Koper,0
2141204,Latrobe,0
2141204,Leipzig,0
2141204,Livorno,0
2141204,Liège,0
2141204,London,0
2141204,Los Angeles,0
2141204,Lucca,0
2141204,Ludwigsburg,0
2141204,Lviv,0
2141204,Maldon,0
2141204,Manchester,0
2141204,Marseille,0
2141204,Merthyr Mawr,0
2141204,Middletown,0
2141204,Milan,0
2141204,Minsk,0
2141204,Modena,0
2141204,Moscow,0
2141204,Munich,0
2141204,Mönchengladbach,0
2141204,Nancy,0
2141204,Naples,0
2141204,Narford,0
2141204,New Haven,0
2141204,New Rochelle,0
2141204,New York,0
2141204,Newport,0
2141204,NoInfo,0
2141204,Novara,0
2141204,Oakland,0
2141204,Oswestry,0
2141204,Oxford,0
2141204,Palermo,0
2141204,Paris,0
2141204,Parma,0
2141204,Pavia,0
2141204,Pisa,0
2141204,Poppi,0
2141204,Prato,0
2141204,Princeton,0
2141204,Providence,0
2141204,Queensferry,0
2141204,Ravenna,0
2141204,Rhodes,0
2141204,Riga,0
2141204,Rio de Janeiro,0
2141204,Rome,0
2141204,San Casciano in Val di Pesa,0
2141204,San Gimignano,0
2141204,San Marino,0
2141204,Santiago de Compostela,0
2141204,Sassari,0
2141204,Savona,0
2141204,Schweinfurt,0
2141204,Siena,0
2141204,Skirling,0
2141204,Sonning,0
2141204,South Hadley,0
2141204,St Petersburg,0
2141204,Stanford,0
2141204,Stowe,0
2141204,Stuttgart,0
2141204,Sudbury,0
2141204,Thenford,0
2141204,Tokyo,0
2141204,Tours,0
2141204,Treia,0
2141204,Treviso,0
2141204,Trieste,0
2141204,Trivignano,0
2141204,Turin,0
2141204,University of Notre Dame,0
2141204,Uppsala,0
2141204,Urbana,0
2141204,Vatican City,0
2141204,Venice,0
2141204,Verona,0
2141204,Vienna,0
2141204,Washington,0
2141204,Wellesley,0
2141204,Williamstown,0
2141204,Woodstock,0
2141204,Worcester,0
2141204,Wroclaw,0
2141204,Zurich,0
2141227,Althorp,0
2141227,Amsterdam,0
2141227,Arezzo,0
2141227,Athens,0
2141227,Augsburg,0
2141227,Baltimore,0
2141227,Barcelona,0
2141227,Barga,0
2141227,Berlin,0
2141227,Besançon,0
2141227,Bibbiena,0
2141227,Blenheim Palace,0
2141227,Bloomington,0
2141227,Bologna,0
2141227,Boston,0
2141227,Brunswick,0
2141227,Brussels,0
2141227,Camaldoli,0
2141227,Cambridge,0
2141227,Cambrils,0
2141227,Capaccio,0
2141227,Carpentras,0
2141227,Castiglione,0
2141227,Charlottesville,0
2141227,Chatsworth House,0
2141227,Chicago,0
2141227,Chiusa di Pesio,0
2141227,Cincinnati,0
2141227,Claremont,0
2141227,Cologne,0
2141227,Cologny,0
2141227,Copenhagen,0
2141227,Crowan,0
2141227,Dresden,0
2141227,Dunecht,0
2141227,East of England,0
2141227,Edensor,0
2141227,Edinburgh,0
2141227,England,0
2141227,Europe,0
2141227,Euston,0
2141227,Figline Valdarno,0
2141227,Florence,1
2141227,Fosbury,0
2141227,Frankfurt am Main,0
2141227,Fratta Polesine,0
2141227,Gemeente Amsterdam,0
2141227,Gemeente Den Haag,0
2141227,Geneva,0
2141227,Genoa,0
2141227,Glasgow,0
2141227,Hamburg,0
2141227,Hanover,0
2141227,Iecava,0
2141227,Italy,0
2141227,Ithaca,0
2141227,Jenkintown,0
2141227,Kew,0
2141227,Koper,0
2141227,Latrobe,0
2141227,Leipzig,0
2141227,Livorno,0
2141227,Liège,0
2141227,London,0
2141227,Los Angeles,0
2141227,Lucca,0
2141227,Ludwigsburg,0
2141227,Lviv,0
2141227,Maldon,0
2141227,Manchester,0
2141227,Marseille,0
2141227,Merthyr Mawr,0
2141227,Middletown,0
2141227,Milan,0
2141227,Minsk,0
2141227,Modena,0
2141227,Moscow,0
2141227,Munich,0
2141227,Mönchengladbach,0
2141227,Nancy,0
2141227,Naples,0
2141227,Narford,0
2141227,New Haven,0
2141227,New Rochelle,0
2141227,New York,0
2141227,Newport,0
2141227,NoInfo,0
2141227,Novara,0
2141227,Oakland,0
2141227,Oswestry,0
2141227,Oxford,1
2141227,Palermo,0
2141227,Paris,0
2141227,Parma,0
2141227,Pavia,0
2141227,Pisa,0
2141227,Poppi,0
2141227,Prato,0
2141227,Princeton,0
2141227,Providence,0
2141227,Queensferry,1
2141227,Ravenna,0
2141227,Rhodes,0
2141227,Riga,0
2141227,Rio de Janeiro,0
2141227,Rome,0
2141227,San Casciano in Val di Pesa,0
2141227,San Gimignano,0
2141227,San Marino,0
2141227,Santiago de Compostela,0
2141227,Sassari,0
2141227,Savona,0
2141227,Schweinfurt,0
2141227,Siena,0
2141227,Skirling,0
2141227,Sonning,0
2141227,South Hadley,0
2141227,St Petersburg,0
2141227,Stanford,0
2141227,Stowe,0
2141227,Stuttgart,0
2141227,Sudbury,0
2141227,Thenford,0
2141227,Tokyo,0
2141227,Tours,0
2141227,Treia,0
2141227,Treviso,0
2141227,Trieste,0
2141227,Trivignano,0
2141227,Turin,0
2141227,University of Notre Dame,0
2141227,Uppsala,0
2141227,Urbana,0
2141227,Vatican City,0
2141227,Venice,0
2141227,Verona,0
2141227,Vienna,0
2141227,Washington,0
2141227,Wellesley,0
2141227,Williamstown,0
2141227,Woodstock,0
2141227,Worcester,0
2141227,Wroclaw,0
2141227,Zurich,0
2141240,Althorp,0
2141240,Amsterdam,0
2141240,Arezzo,0
2141240,Athens,0
2141240,Augsburg,0
2141240,Baltimore,0
2141240,Barcelona,0
2141240,Barga,0
2141240,Berlin,0
2141240,Besançon,0
2141240,Bibbiena,0
2141240,Blenheim Palace,0
2141240,Bloomington,0
2141240,Bologna,0
2141240,Boston,0
2141240,Brunswick,0
2141240,Brussels,0
2141240,Camaldoli,0
2141240,Cambridge,0
2141240,Cambrils,0
2141240,Capaccio,0
2141240,Carpentras,0
2141240,Castiglione,0
2141240,Charlottesville,0
2141240,Chatsworth House,0
2141240,Chicago,0
2141240,Chiusa di Pesio,0
2141240,Cincinnati,0
2141240,Claremont,0
2141240,Cologne,0
2141240,Cologny,0
2141240,Copenhagen,0
2141240,Crowan,0
2141240,Dresden,0
2141240,Dunecht,0
2141240,East of England,0
2141240,Edensor,0
2141240,Edinburgh,0
2141240,England,0
2141240,Europe,0
2141240,Euston,0
2141240,Figline Valdarno,0
2141240,Florence,1
2141240,Fosbury,0
2141240,Frankfurt am Main,0
2141240,Fratta Polesine,0
2141240,Gemeente Amsterdam,0
2141240,Gemeente Den Haag,0
2141240,Geneva,0
2141240,Genoa,0
2141240,Glasgow,4
2141240,Hamburg,0
2141240,Hanover,0
2141240,Iecava,0
2141240,Italy,0
2141240,Ithaca,0
2141240,Jenkintown,0
2141240,Kew,0
2141240,Koper,0
2141240,Latrobe,0
2141240,Leipzig,0
2141240,Livorno,0
2141240,Liège,0
2141240,London,0
2141240,Los Angeles,0
2141240,Lucca,0
2141240,Ludwigsburg,0
2141240,Lviv,0
2141240,Maldon,0
2141240,Manchester,0
2141240,Marseille,0
2141240,Merthyr Mawr,0
2141240,Middletown,0
2141240,Milan,0
2141240,Minsk,0
2141240,Modena,0
2141240,Moscow,0
2141240,Munich,0
2141240,Mönchengladbach,0
2141240,Nancy,0
2141240,Naples,0
2141240,Narford,0
2141240,New Haven,0
2141240,New Rochelle,0
2141240,New York,0
2141240,Newport,0
2141240,NoInfo,2
2141240,Novara,0
2141240,Oakland,0
2141240,Oswestry,0
2141240,Oxford,0
2141240,Palermo,0
2141240,Paris,0
2141240,Parma,0
2141240,Pavia,0
2141240,Pisa,0
2141240,Poppi,0
2141240,Prato,0
2141240,Princeton,0
2141240,Providence,0
2141240,Queensferry,0
2141240,Ravenna,0
2141240,Rhodes,0
2141240,Riga,0
2141240,Rio de Janeiro,0
2141240,Rome,0
2141240,San Casciano in Val di Pesa,0
2141240,San Gimignano,0
2141240,San Marino,0
2141240,Santiago de Compostela,0
2141240,Sassari,0
2141240,Savona,0
2141240,Schweinfurt,0
2141240,Siena,0
2141240,Skirling,0
2141240,Sonning,0
2141240,South Hadley,0
2141240,St Petersburg,0
2141240,Stanford,0
2141240,Stowe,0
2141240,Stuttgart,0
2141240,Sudbury,0
2141240,Thenford,0
2141240,Tokyo,0
2141240,Tours,0
2141240,Treia,0
2141240,Treviso,0
2141240,Trieste,0
2141240,Trivignano,0
2141240,Turin,0
2141240,University of Notre Dame,0
2141240,Uppsala,0
2141240,Urbana,0
2141240,Vatican City,0
2141240,Venice,0
2141240,Verona,0
2141240,Vienna,0
2141240,Washington,0
2141240,Wellesley,0
2141240,Williamstown,0
2141240,Woodstock,0
2141240,Worcester,0
2141240,Wroclaw,0
2141240,Zurich,0
2141250,Althorp,0
2141250,Amsterdam,0
2141250,Arezzo,0
2141250,Athens,0
2141250,Augsburg,0
2141250,Baltimore,0
2141250,Barcelona,0
2141250,Barga,0
2141250,Berlin,0
2141250,Besançon,0
2141250,Bibbiena,0
2141250,Blenheim Palace,0
2141250,Bloomington,0
2141250,Bologna,0
2141250,Boston,0
2141250,Brunswick,0
2141250,Brussels,0
2141250,Camaldoli,0
2141250,Cambridge,0
2141250,Cambrils,0
2141250,Capaccio,0
2141250,Carpentras,0
2141250,Castiglione,0
2141250,Charlottesville,0
2141250,Chatsworth House,0
2141250,Chicago,0
2141250,Chiusa di Pesio,0
2141250,Cincinnati,0
2141250,Claremont,0
2141250,Cologne,0
2141250,Cologny,0
2141250,Copenhagen,0
2141250,Crowan,0
2141250,Dresden,0
2141250,Dunecht,0
2141250,East of England,0
2141250,Edensor,0
2141250,Edinburgh,0
2141250,England,0
2141250,Europe,0
2141250,Euston,0
2141250,Figline Valdarno,0
2141250,Florence,2
2141250,Fosbury,0
2141250,Frankfurt am Main,0
2141250,Fratta Polesine,0
2141250,Gemeente Amsterdam,1
2141250,Gemeente Den Haag,0
2141250,Geneva,0
2141250,Genoa,0
2141250,Glasgow,0
2141250,Hamburg,0
2141250,Hanover,0
2141250,Iecava,0
2141250,Italy,0
2141250,Ithaca,0
2141250,Jenkintown,0
2141250,Kew,0
2141250,Koper,0
2141250,Latrobe,0
2141250,Leipzig,0
2141250,Livorno,0
2141250,Liège,0
2141250,London,1
2141250,Los Angeles,0
2141250,Lucca,0
2141250,Ludwigsburg,0
2141250,Lviv,0
2141250,Maldon,0
2141250,Manchester,0
2141250,Marseille,0
2141250,Merthyr Mawr,0
2141250,Middletown,0
2141250,Milan,0
2141250,Minsk,0
2141250,Modena,0
2141250,Moscow,0
2141250,Munich,0
2141250,Mönchengladbach,0
2141250,Nancy,0
2141250,Naples,0
2141250,Narford,0
2141250,New Haven,0
2141250,New Rochelle,0
2141250,New York,0
2141250,Newport,0
2141250,NoInfo,0
2141250,Novara,0
2141250,Oakland,0
2141250,Oswestry,0
2141250,Oxford,0
2141250,Palermo,0
2141250,Paris,0
2141250,Parma,0
2141250,Pavia,0
2141250,Pisa,0
2141250,Poppi,0
2141250,Prato,0
2141250,Princeton,0
2141250,Providence,0
2141250,Queensferry,0
2141250,Ravenna,0
2141250,Rhodes,0
2141250,Riga,0
2141250,Rio de Janeiro,0
2141250,Rome,0
2141250,San Casciano in Val di Pesa,0
2141250,San Gimignano,1
2141250,San Marino,0
2141250,Santiago de Compostela,0
2141250,Sassari,0
2141250,Savona,0
2141250,Schweinfurt,0
2141250,Siena,0
2141250,Skirling,0
2141250,Sonning,0
2141250,South Hadley,0
2141250,St Petersburg,0
2141250,Stanford,0
2141250,Stowe,0
2141250,Stuttgart,0
2141250,Sudbury,0
2141250,Thenford,0
2141250,Tokyo,0
2141250,Tours,0
2141250,Treia,0
2141250,Treviso,0
2141250,Trieste,0
2141250,Trivignano,0
2141250,Turin,0
2141250,University of Notre Dame,0
2141250,Uppsala,0
2141250,Urbana,0
2141250,Vatican City,0
2141250,Venice,0
2141250,Verona,0
2141250,Vienna,0
2141250,Washington,0
2141250,Wellesley,0
2141250,Williamstown,0
2141250,Woodstock,0
2141250,Worcester,0
2141250,Wroclaw,0
2141250,Zurich,0
2141251,Althorp,0
2141251,Amsterdam,0
2141251,Arezzo,0
2141251,Athens,0
2141251,Augsburg,0
2141251,Baltimore,0
2141251,Barcelona,0
2141251,Barga,0
2141251,Berlin,0
2141251,Besançon,0
2141251,Bibbiena,0
2141251,Blenheim Palace,0
2141251,Bloomington,0
2141251,Bologna,0
2141251,Boston,0
2141251,Brunswick,0
2141251,Brussels,0
2141251,Camaldoli,0
2141251,Cambridge,1
2141251,Cambrils,0
2141251,Capaccio,0
2141251,Carpentras,0
2141251,Castiglione,0
2141251,Charlottesville,0
2141251,Chatsworth House,0
2141251,Chicago,0
2141251,Chiusa di Pesio,0
2141251,Cincinnati,0
2141251,Claremont,0
2141251,Cologne,0
2141251,Cologny,0
2141251,Copenhagen,0
2141251,Crowan,0
2141251,Dresden,0
2141251,Dunecht,0
2141251,East of England,0
2141251,Edensor,0
2141251,Edinburgh,0
2141251,England,0
2141251,Europe,0
2141251,Euston,0
2141251,Figline Valdarno,0
2141251,Florence,1
2141251,Fosbury,0
2141251,Frankfurt am Main,0
2141251,Fratta Polesine,0
2141251,Gemeente Amsterdam,0
2141251,Gemeente Den Haag,0
2141251,Geneva,0
2141251,Genoa,0
2141251,Glasgow,0
2141251,Hamburg,0
2141251,Hanover,0
2141251,Iecava,0
2141251,Italy,0
2141251,Ithaca,0
2141251,Jenkintown,0
2141251,Kew,0
2141251,Koper,0
2141251,Latrobe,0
2141251,Leipzig,0
2141251,Livorno,0
2141251,Liège,0
2141251,London,0
2141251,Los Angeles,0
2141251,Lucca,0
2141251,Ludwigsburg,0
2141251,Lviv,0
2141251,Maldon,0
2141251,Manchester,0
2141251,Marseille,0
2141251,Merthyr Mawr,0
2141251,Middletown,0
2141251,Milan,0
2141251,Minsk,0
2141251,Modena,0
2141251,Moscow,0
2141251,Munich,0
2141251,Mönchengladbach,0
2141251,Nancy,0
2141251,Naples,0
2141251,Narford,0
2141251,New Haven,0
2141251,New Rochelle,0
2141251,New York,0
2141251,Newport,0
2141251,NoInfo,3
2141251,Novara,0
2141251,Oakland,0
2141251,Oswestry,0
2141251,Oxford,0
2141251,Palermo,0
2141251,Paris,0
2141251,Parma,0
2141251,Pavia,0
2141251,Pisa,0
2141251,Poppi,0
2141251,Prato,0
2141251,Princeton,0
2141251,Providence,0
2141251,Queensferry,0
2141251,Ravenna,0
2141251,Rhodes,0
2141251,Riga,0
2141251,Rio de Janeiro,0
2141251,Rome,0
2141251,San Casciano in Val di Pesa,0
2141251,San Gimignano,0
2141251,San Marino,0
2141251,Santiago de Compostela,0
2141251,Sassari,0
2141251,Savona,0
2141251,Schweinfurt,0
2141251,Siena,0
2141251,Skirling,0
2141251,Sonning,0
2141251,South Hadley,0
2141251,St Petersburg,0
2141251,Stanford,0
2141251,Stowe,0
2141251,Stuttgart,0
2141251,Sudbury,0
2141251,Thenford,0
2141251,Tokyo,0
2141251,Tours,0
2141251,Treia,0
2141251,Treviso,0
2141251,Trieste,0
2141251,Trivignano,0
2141251,Turin,0
2141251,University of Notre Dame,0
2141251,Uppsala,0
2141251,Urbana,0
2141251,Vatican City,0
2141251,Venice,0
2141251,Verona,0
2141251,Vienna,0
2141251,Washington,0
2141251,Wellesley,0
2141251,Williamstown,0
2141251,Woodstock,0
2141251,Worcester,0
2141251,Wroclaw,0
2141251,Zurich,0
2141263,Althorp,0
2141263,Amsterdam,0
2141263,Arezzo,0
2141263,Athens,0
2141263,Augsburg,0
2141263,Baltimore,0
2141263,Barcelona,0
2141263,Barga,0
2141263,Berlin,0
2141263,Besançon,0
2141263,Bibbiena,0
2141263,Blenheim Palace,0
2141263,Bloomington,0
2141263,Bologna,0
2141263,Boston,1
2141263,Brunswick,0
2141263,Brussels,0
2141263,Camaldoli,0
2141263,Cambridge,1
2141263,Cambrils,0
2141263,Capaccio,0
2141263,Carpentras,0
2141263,Castiglione,0
2141263,Charlottesville,0
2141263,Chatsworth House,0
2141263,Chicago,0
2141263,Chiusa di Pesio,0
2141263,Cincinnati,0
2141263,Claremont,0
2141263,Cologne,0
2141263,Cologny,0
2141263,Copenhagen,0
2141263,Crowan,0
2141263,Dresden,0
2141263,Dunecht,0
2141263,East of England,0
2141263,Edensor,0
2141263,Edinburgh,0
2141263,England,0
2141263,Europe,0
2141263,Euston,0
2141263,Figline Valdarno,0
2141263,Florence,1
2141263,Fosbury,0
2141263,Frankfurt am Main,0
2141263,Fratta Polesine,0
2141263,Gemeente Amsterdam,0
2141263,Gemeente Den Haag,0
2141263,Geneva,0
2141263,Genoa,0
2141263,Glasgow,0
2141263,Hamburg,0
2141263,Hanover,0
2141263,Iecava,0
2141263,Italy,0
2141263,Ithaca,0
2141263,Jenkintown,0
2141263,Kew,0
2141263,Koper,0
2141263,Latrobe,0
2141263,Leipzig,0
2141263,Livorno,0
2141263,Liège,0
2141263,London,2
2141263,Los Angeles,0
2141263,Lucca,0
2141263,Ludwigsburg,0
2141263,Lviv,0
2141263,Maldon,0
2141263,Manchester,0
2141263,Marseille,0
2141263,Merthyr Mawr,0
2141263,Middletown,0
2141263,Milan,0
2141263,Minsk,0
2141263,Modena,0
2141263,Moscow,0
2141263,Munich,0
2141263,Mönchengladbach,0
2141263,Nancy,0
2141263,Naples,0
2141263,Narford,0
2141263,New Haven,0
2141263,New Rochelle,0
2141263,New York,0
2141263,Newport,0
2141263,NoInfo,3
2141263,Novara,0
2141263,Oakland,0
2141263,Oswestry,0
2141263,Oxford,0
2141263,Palermo,0
2141263,Paris,0
2141263,Parma,0
2141263,Pavia,0
2141263,Pisa,0
2141263,Poppi,0
2141263,Prato,0
2141263,Princeton,0
2141263,Providence,0
2141263,Queensferry,0
2141263,Ravenna,0
2141263,Rhodes,0
2141263,Riga,0
2141263,Rio de Janeiro,0
2141263,Rome,0
2141263,San Casciano in Val di Pesa,0
2141263,San Gimignano,0
2141263,San Marino,0
2141263,Santiago de Compostela,0
2141263,Sassari,0
2141263,Savona,0
2141263,Schweinfurt,0
2141263,Siena,0
2141263,Skirling,0
2141263,Sonning,0
2141263,South Hadley,0
2141263,St Petersburg,0
2141263,Stanford,0
2141263,Stowe,0
2141263,Stuttgart,0
2141263,Sudbury,0
2141263,Thenford,0
2141263,Tokyo,0
2141263,Tours,0
2141263,Treia,0
2141263,Treviso,0
2141263,Trieste,0
2141263,Trivignano,0
2141263,Turin,0
2141263,University of Notre Dame,0
2141263,Uppsala,0
2141263,Urbana,0
2141263,Vatican City,0
2141263,Venice,0
2141263,Verona,0
2141263,Vienna,0
2141263,Washington,0
2141263,Wellesley,0
2141263,Williamstown,0
2141263,Woodstock,0
2141263,Worcester,0
2141263,Wroclaw,0
2141263,Zurich,0
2141267,Althorp,0
2141267,Amsterdam,0
2141267,Arezzo,0
2141267,Athens,0
2141267,Augsburg,0
2141267,Baltimore,0
2141267,Barcelona,0
2141267,Barga,0
2141267,Berlin,0
2141267,Besançon,0
2141267,Bibbiena,0
2141267,Blenheim Palace,0
2141267,Bloomington,0
2141267,Bologna,0
2141267,Boston,0
2141267,Brunswick,0
2141267,Brussels,0
2141267,Camaldoli,0
2141267,Cambridge,0
2141267,Cambrils,0
2141267,Capaccio,0
2141267,Carpentras,0
2141267,Castiglione,0
2141267,Charlottesville,0
2141267,Chatsworth House,0
2141267,Chicago,0
2141267,Chiusa di Pesio,0
2141267,Cincinnati,0
2141267,Claremont,1
2141267,Cologne,0
2141267,Cologny,0
2141267,Copenhagen,0
2141267,Crowan,0
2141267,Dresden,0
2141267,Dunecht,0
2141267,East of England,0
2141267,Edensor,0
2141267,Edinburgh,0
2141267,England,0
2141267,Europe,0
2141267,Euston,0
2141267,Figline Valdarno,0
2141267,Florence,1
2141267,Fosbury,0
2141267,Frankfurt am Main,0
2141267,Fratta Polesine,0
2141267,Gemeente Amsterdam,0
2141267,Gemeente Den Haag,0
2141267,Geneva,0
2141267,Genoa,0
2141267,Glasgow,0
2141267,Hamburg,0
2141267,Hanover,0
2141267,Iecava,0
2141267,Italy,0
2141267,Ithaca,0
2141267,Jenkintown,0
2141267,Kew,0
2141267,Koper,0
2141267,Latrobe,0
2141267,Leipzig,0
2141267,Livorno,0
2141267,Liège,0
2141267,London,0
2141267,Los Angeles,0
2141267,Lucca,0
2141267,Ludwigsburg,0
2141267,Lviv,0
2141267,Maldon,0
2141267,Manchester,0
2141267,Marseille,0
2141267,Merthyr Mawr,0
2141267,Middletown,0
2141267,Milan,0
2141267,Minsk,0
2141267,Modena,0
2141267,Moscow,0
2141267,Munich,0
2141267,Mönchengladbach,0
2141267,Nancy,0
2141267,Naples,0
2141267,Narford,0
2141267,New Haven,0
2141267,New Rochelle,0
2141267,New York,0
2141267,Newport,0
2141267,NoInfo,0
2141267,Novara,0
2141267,Oakland,0
2141267,Oswestry,0
2141267,Oxford,0
2141267,Palermo,0
2141267,Paris,0
2141267,Parma,0
2141267,Pavia,0
2141267,Pisa,0
2141267,Poppi,0
2141267,Prato,0
2141267,Princeton,0
2141267,Providence,0
2141267,Queensferry,0
2141267,Ravenna,0
2141267,Rhodes,0
2141267,Riga,0
2141267,Rio de Janeiro,0
2141267,Rome,0
2141267,San Casciano in Val di Pesa,0
2141267,San Gimignano,0
2141267,San Marino,0
2141267,Santiago de Compostela,0
2141267,Sassari,0
2141267,Savona,0
2141267,Schweinfurt,0
2141267,Siena,0
2141267,Skirling,0
2141267,Sonning,0
2141267,South Hadley,0
2141267,St Petersburg,0
2141267,Stanford,0
2141267,Stowe,0
2141267,Stuttgart,0
2141267,Sudbury,0
2141267,Thenford,0
2141267,Tokyo,0
2141267,Tours,0
2141267,Treia,0
2141267,Treviso,0
2141267,Trieste,0
2141267,Trivignano,0
2141267,Turin,0
2141267,University of Notre Dame,0
2141267,Uppsala,0
2141267,Urbana,0
2141267,Vatican City,0
2141267,Venice,0
